,x,y,T,P1,P2,P3
187,87.5258583108,43.85731825,11,-0.16524905316438102,1.7785992895728229,0.16814562007200748
188,87.6068027678,43.8124457478,8,0.12885584398904013,2.178042755902122,-0.529623441346988
189,87.6212759104,43.8517181698,3,-0.09965106544427807,2.2748740633295395,-0.3471508094318192
190,87.6696335088,43.9853821115,2,-0.034179720779768795,2.41346075767568,-0.5374876996653458
191,87.5958075916,43.8221492618,19,-0.1689973706397025,1.373810084029307,0.39925086743536636
192,87.5160863218,43.8978212934,17,-0.2526530094943832,1.4134714505103265,0.5452364393677872
193,87.6214632504,43.8365078394,5,-0.12984364955038072,2.150666171091635,-0.19961681603882764
194,87.5829078104,43.8068645378,17,-0.1961686035227689,1.258473092378587,0.5961640466996517
195,87.5774426904,43.8165317627,24,-0.19818315477343873,1.2503231013147917,0.41229127481927624
196,87.5881019416,43.8061783456,11,0.1407518426983628,1.8971037516830331,-0.3218557056553965
197,87.5764836448,43.8890189524,15,0.12235793960202228,1.5416400187963697,-0.05427526732784307
198,87.5402929043,43.8754758502,17,-0.2259752189982198,1.3263091646970422,0.5751761116285774
199,87.5733388036,43.8061913811,14,0.12997084149863875,1.621679395031866,-0.11132954574774806
200,87.5322708108,43.8747332774,19,-0.21201211833259356,1.3811028364067042,0.48224205040513435
201,87.5797675004,43.7641724085,19,-0.040322523819474716,1.2985971997666526,0.22639315561928638
202,87.5360373099,43.8575214529,21,-0.149902474848344,1.2618428191216364,0.3499055904786557
203,87.591910126,43.9003551799,11,-0.3438221414987595,1.6771484714885903,0.4886709022358036
204,87.5833320548,43.8790620522,13,-0.1236765138082197,1.654735051349379,0.20615193644359212
205,87.6405487525,43.7730671648,5,-0.09254280567454727,2.1928481457498084,-0.280803142986147
206,87.5591828357,43.8857011638,11,-0.1271519748350887,1.7897204575608825,0.10552400771980555
207,87.5970677116,43.8082402056,17,-0.050523602034983794,1.4315842913824424,0.2161553980556217
208,87.6673055588,43.9706461128,9,-0.18556274169998221,1.8951806090124799,0.09797794785357059
209,87.6320127792,43.7679257537,21,-0.21775987910574562,1.302924121687024,0.5372293487127978
210,87.6369196869,43.8700153805,10,-0.3493225367122058,1.740274798823599,0.4563661361478376
211,87.6198632104,43.7926988309,21,-0.16229090138940724,1.1434969418735375,0.642016678082009
212,87.6024590616,43.7790823262,16,0.15183622217460374,1.4562360094371007,-0.04404402706831499
213,87.6092615916,43.8023671502,16,-0.14915513157178759,1.4871515243642972,0.3503976640719958
214,87.5960684641,43.8349171373,16,-0.23084837244779643,1.3416526631820092,0.5655453205617891
215,87.6343039922,43.786145397,7,-0.32043045899927136,1.6464437030835566,0.49423528156677005
216,87.6427113725,43.8284444588,13,-0.30646423944486834,1.6455883544111414,0.46832811863868373
217,87.6361486365,43.7895638925,23,-0.20550640800194808,1.275802928159408,0.42596080540255643
218,87.5609341613,43.8138120855,21,-0.20618632742485593,1.2682598388811204,0.565169871421325
219,87.5739581181,43.8493301454,17,-0.21130180217066824,1.452001068987959,0.4628185732391302
220,87.622460966,43.7795017923,19,-0.228244609534711,1.3699321947910954,0.5278615950823545
221,87.620398966,43.7783567923,11,-0.32810201745885303,1.6017781693312416,0.5093650744433211
222,87.6026388371,43.7482905221,23,-0.19858097193703547,1.2191540111524757,0.40454756015204885
223,87.5874123116,43.7532666721,8,-0.010137557419041503,2.079896227299647,-0.28483838386002874
224,87.6481928346,43.8672869494,10,0.10063235052117397,1.9769540548748792,-0.3365481510202554
225,87.5301791764,43.7987893673,4,-0.34209455065916583,1.8147132234854175,0.41636741598071686
226,87.5470055378,43.8701118238,18,-0.01805040056462049,1.3638606885181066,0.18643247427675363
227,87.6485132534,43.7606283782,12,-0.10630202093087865,1.7257187737874609,0.12724214869547326
228,87.6339002992,43.796986309,19,-0.16034159883277668,1.1584060556800027,0.6421526129590843
229,87.6268059136,43.8707835289,4,0.03753136650108465,2.4040572496820003,-0.6069951509754016
230,87.5649462813,43.8032820059,11,-0.30250886102524244,1.5411985655097347,0.507698533101267
231,87.6083047116,43.7944500985,9,-0.3120316810227953,1.8420038130817435,0.3239861112239372
232,87.5673946836,43.8194545941,19,-0.22543455327701725,1.3421319376868819,0.551950181631522
233,87.6184390904,43.7988987537,23,-0.20659636800221043,1.1276064824010832,0.44496532097512786
234,87.6242729204,43.8235310427,14,-0.3016549015724699,1.5218102283942658,0.5260869259088601
235,87.5980660616,43.7799173262,20,-0.18945649338566753,1.2290944583543426,0.6012150055262009
236,87.616062806,43.7687612826,17,-0.20477793077793796,1.2768904303466488,0.5903400447731855
237,87.6423543725,43.8015283542,11,-0.21880879756353616,1.7678775109495484,0.25350541489055145
238,87.617965566,43.7592916842,18,-0.21530788540341578,1.3014083471485163,0.5820808692194901
239,87.5596199713,43.8413018926,17,-0.02231056897856572,1.4263862179604891,0.17840538698213224
240,87.6549829567,43.9538223118,13,-0.26534978383183255,1.6532620209135447,0.4115086754125399
241,87.4773732499,43.8140716253,6,-0.13607620061328146,2.0955251798745933,-0.14249996609764826
242,87.616347806,43.7728832826,18,-0.16731800582362655,1.1842971796225576,0.6295483070496088
243,87.5960848171,43.7649954153,17,-0.043790321624193614,1.4304471039787212,0.20691200426300876
244,87.5866231816,43.7877443885,5,-0.2194710203280529,2.0586981807238134,-0.005421122157365219
245,87.624220336,43.749992962,7,0.05746425896243712,2.212617992496125,-0.47416821932395603
246,87.611415896,43.8424705302,9,-0.29525164578695795,1.850755329871912,0.29205721223154246
247,87.62694,43.803398,15,-0.2728073241105497,1.4421829636337868,0.5413496927624001
248,87.659477,43.82167,0,-0.32682970098930375,1.9157399509554929,0.3476811201473344
249,87.652189,43.809651,14,-0.3068991605505837,1.5717559936135335,0.5105056666925134
250,87.6234,43.780757,17,-0.25382767949175083,1.4266331026992873,0.5384520289798265
251,87.615175,43.797742,21,-0.12456925187507063,1.0352819319315192,0.7073466189559335
252,87.570367,43.86143,9,-0.10695833166377991,1.9382475248324003,-0.04450914043883809
253,87.584849,43.907005,16,-0.02679957839917779,1.4819593727626388,0.16717174424334694
254,87.556299,43.872228,28,-0.34580091099338534,0.9839709887178798,0.6429319307219651
255,87.604963,43.842791,19,-0.1744888520887045,1.375179357295191,0.40925238572532996
256,87.598892,43.889663,8,-0.34844108266061724,1.8339419846167901,0.3849609651672286
257,87.598613,43.822588,21,-0.21449461324688618,1.3270273301756559,0.47388812161823274
258,87.590473,43.763704,22,-0.21785718473988305,1.294801259995235,0.5087205876334853
259,87.494665,43.799685,4,-0.0347154849656146,2.315456042987074,-0.4527630341928518
260,87.611972,43.857376,21,-0.1819178099539968,1.3088663732764472,0.39466955515900026
261,87.568945,43.847859,19,-0.22750718880840842,1.352557746779124,0.5448416485060897
262,87.573231,43.75873,1,-0.10130811351535389,2.3423236650629753,-0.4102177256165265
263,87.558195,43.840642,3,-0.33154111990197405,2.0133709251929814,0.19520184484681785
264,87.584764,43.758516,0,-0.12092856299547275,2.3345450897661064,-0.38840370306419314
265,87.589785,43.813021,17,-0.23803847999037606,1.3587037537087547,0.5651495763724921
266,87.538051,43.814055,3,-0.27936611717272697,2.0639613237820176,0.06439798134714006
267,87.603421,43.780825,17,-0.08419263209548461,1.4364506880941474,0.26449686148081514
268,87.562768,43.799831,8,-0.1701503690015119,1.9607743505943978,0.020085065321585525
269,87.594224,43.791898,6,-0.3245411056855262,1.682442225514253,0.48379513129189033
270,87.603358,43.836609,17,-0.24647694437789236,1.3856128912776786,0.5562201871314476
271,87.630366,43.842291,11,-0.04658770155318524,1.8207473938274272,-0.029006597517878863
272,87.625809,43.820463,18,-0.21867849886181398,1.414438084242819,0.48857350614006556
273,87.626061,43.823438,13,0.10288141767661753,1.7023862120492443,-0.1325442945050004
274,87.621979,43.816835,17,-0.12276436776352632,1.4408861585617099,0.3236664154783997
275,87.617434,43.822266,17,-0.2093463087146462,1.4517480509950722,0.4599001917757772
276,87.614802,43.831418,15,-0.28991604839818985,1.5075581969501757,0.5276887563238856
277,87.642414,43.835807,1,-0.22718634289017742,2.161030745380092,-0.10746826591653681
278,87.630075,43.825992,20,-0.22238354048739958,1.3470358930115633,0.51396792071579
279,87.638868,43.820497,11,0.09387860559415613,1.880253997917542,-0.2531430638389491
280,87.618837,43.819185,10,-0.33371744126267566,1.6286906401665444,0.5047269845686557
281,87.534671,43.882529,19,-0.17870066475735774,1.3761622074570805,0.41703270419751887
282,87.542181,43.883201,11,-0.23098509381709573,1.7661362625554484,0.2724461021717307
283,87.566012,43.823433,6,-0.2604628003418766,1.9891308537767927,0.11547975404708577
284,87.506105,43.845253,6,-0.34492490186598757,1.7561008528318753,0.4559352926750115
285,87.536121,43.878976,7,-0.045640036388759665,2.1221872737732785,-0.2763642544063427
286,87.62444,43.830763,1,-0.3483417749661232,1.9798932033365892,0.28860616525540317
287,87.411957,43.850371,6,-0.3380930865344806,1.7268445140796431,0.4697292193404796
288,87.410703,43.851001,5,-0.32506173980325664,1.7134120676710514,0.47025678102561985
289,87.47927,43.811921,4,0.009876518585274704,2.3711417668322925,-0.5490906320989423
290,87.43881,43.875649,24,-0.19605784302906903,1.2581572673038117,0.4553251611253963
291,87.647937,43.94227,10,0.19638291079408102,2.0152619045528923,-0.4779447166577567
292,87.62631,43.959842,7,0.15219144360905504,2.28116378801845,-0.639109519124581
293,87.625398,43.915138,24,-0.19651284834764038,1.260021756394792,0.446925782225481
294,87.65221,43.95717,0,-0.3489543085902148,2.114713860451407,0.13647787748621593
295,87.636685,43.921498,19,-0.22835688010344624,1.3589539281445993,0.5397130058860122
296,87.653413,43.963571,4,0.04662397427272538,2.4145034375471592,-0.6256676934687794
297,87.663775,43.95576,10,-0.2019145564271213,1.8304269527270527,0.17645790768657002
298,87.656936,43.963254,16,-0.07839017764030666,1.4838811922080297,0.24184933108969178
299,87.653027,43.959924,9,-0.31802115924159036,1.8380895198140956,0.3360463082499477
