,C,P1,P2,P3
83,16.82036528953456,-0.0019211738960408552,0.015748258992660205,2.621934283071831e-05
84,16.62183450065769,-0.0018883018166828435,0.01576967869211738,1.516567501578408e-05
85,16.893397250691816,-0.0019225287983663216,0.015744335011964372,1.072907841572976e-05
86,16.826959193874888,-0.0019069463215518178,0.0157568074723859,-4.347544222148281e-06
87,16.53250643490138,-0.0018823431971566702,0.015767781349359404,3.326815975945559e-05
88,16.747528476756536,-0.0018970923406206428,0.015756742720093163,3.6921875036432725e-06
89,17.075919676744363,-0.0019341020801950928,0.015716319318643514,-8.96178813333294e-08
90,16.685958523639798,-0.001890372736338372,0.015745534140046882,2.0894915592328984e-05
91,16.745260881311822,-0.0018978933017533774,0.01574371350824643,1.6802008818538137e-05
92,16.87318803611189,-0.0019265255500227844,0.01574524521685545,2.171998357406086e-05
93,17.10647815093905,-0.0019524713166851762,0.015720880111556562,1.4656735295272413e-05
94,17.132850938138834,-0.001941856679431718,0.015719257924878067,-7.451931012821857e-06
95,16.4974374415775,-0.001857978641612289,0.015793225089868572,-1.507714485104051e-05
96,16.86089990463922,-0.0019282728297997014,0.01574245952028016,3.027058335614268e-05
97,17.122121589685165,-0.0019529713166728524,0.015722917832942697,9.123784829100784e-06
98,16.97946831560959,-0.0019224333189079945,0.015729160303399922,-9.38442036683973e-07
99,16.791319146272887,-0.0019133792451472664,0.015752209692524614,1.943676069414207e-05
100,16.924527860359902,-0.0019289738613245781,0.015742122795175832,1.3367086119065244e-05
101,17.134941931100055,-0.0019505943594718897,0.015716236042451544,7.65206689380747e-06
102,17.106849453244756,-0.0019387394229939813,0.015723000379366685,-7.867155478041843e-06
103,16.504207573767864,-0.0018572438693939455,0.015787627338017456,-1.3226099912144827e-05
104,16.721930193238933,-0.0018949904634599979,0.015761079694122184,4.0978778977325894e-06
105,17.07395498793177,-0.001932951566899046,0.015720908295655263,-5.223786103610321e-06
106,17.026543236490056,-0.001921614593002898,0.015726015132168057,-1.2935933626923328e-05
107,17.22294731997978,-0.0019600404006855513,0.015707257466289294,4.177131039857958e-06
108,17.22875836644047,-0.0019576398681572602,0.01569509710796039,9.449206099398314e-06
109,17.093085589553137,-0.0019406196302366747,0.015714987867108766,5.863459456159148e-06
110,16.811248268118998,-0.0019051604465904507,0.015752833940083016,9.247707805273148e-07
111,17.187099160020388,-0.001955214413573033,0.015707265006365743,7.299186378543349e-06
112,16.554996269436757,-0.0018638486858432387,0.015789702467161958,-1.9608437686623225e-05
113,16.61912334355238,-0.0018823394163522355,0.0157680582197088,8.451504067862135e-06
114,16.958793969774643,-0.001922725053683777,0.015744614355906225,-7.982390806791787e-06
115,16.72132403498307,-0.0018973477377981199,0.015753140078730382,1.4655320097654682e-05
116,16.60573398412119,-0.0018802731256568578,0.015769693821577883,7.761300202899658e-06
117,16.189465246039646,-0.0018390150573156826,0.0157984689865256,3.9008948793518025e-05
118,16.798104515560112,-0.0019267494128203826,0.01573867968838568,4.921695639977224e-05
119,17.267635240876892,-0.001958349911492543,0.015701553840431343,-6.339436605825449e-06
120,17.011714739034723,-0.0019280367486172274,0.01571782574046481,7.992441177197274e-06
121,17.01231760393259,-0.0019308059078714703,0.015721483013133086,8.786197292869318e-06
122,17.194736231113296,-0.0019541738403644564,0.01570211949558245,7.997020004470775e-06
123,,,,
124,17.177573237459157,-0.0019518713902257712,0.015707110530831667,5.175607648429028e-06
125,17.263738514621256,-0.001962812022265839,0.015694661132618366,7.4615345816457165e-06
126,17.045979259541312,-0.0019545549306420823,0.015714909904435873,4.039141434992923e-05
127,16.042674828116866,-0.0018107654373292173,0.015829379646345017,1.145253074034177e-05
128,17.205710079076685,-0.001951952174283647,0.015705239538101223,-1.2061486410787359e-06
129,17.217514940406772,-0.0019497499821119187,0.015694845145460348,1.1145925761582576e-06
130,17.187461942725317,-0.001944407476357735,0.01569576058873786,1.0111975668359186e-06
131,17.284342205556758,-0.001966836197252439,0.015698069543826704,4.571398982787219e-06
132,17.082122220893567,-0.0019366773009166574,0.015729010083824845,-9.046715187572326e-06
133,17.08713354422521,-0.0019399044795485303,0.0157086845096074,1.1967570973397566e-05
134,17.19724284831333,-0.0019495349420539836,0.015699022088389615,3.019362891421278e-06
135,17.378360688075855,-0.0019828964158751326,0.015693888416191897,5.038421914777599e-06
136,17.220046530673223,-0.001954547096673937,0.015711584999173592,-6.981065168080005e-06
137,17.213724401958128,-0.001955448156396029,0.01571527994662658,-7.014302918845888e-06
138,17.292777505380734,-0.001959962469580431,0.015684272668322834,3.8067122939665094e-06
139,17.22903307643265,-0.001954052575198934,0.01570419808869962,-3.899818593057405e-06
140,17.24811617199969,-0.0019517086174424881,0.015690978844055098,-1.4391358602533835e-06
141,17.282445054021828,-0.0019671727092570703,0.0157194977757351,-1.302138709812265e-05
142,17.171300375757166,-0.001948123356317037,0.0157109796133803,-1.9822853198473746e-06
143,17.203340130579218,-0.0019521048630385754,0.015704933796053824,-2.7430165036937404e-08
144,17.177835978079457,-0.0019442148690720093,0.015705596709042025,-5.036318433386793e-06
145,17.178787771672916,-0.0019410832969511006,0.015699001544492452,-4.258482260585238e-06
146,17.218824277733297,-0.0019549857995266534,0.015702574725523034,1.8588584268148557e-06
147,17.16360816456796,-0.001945714727015567,0.015706490150399592,5.322646239426868e-07
148,17.157685550309004,-0.0019448308418377994,0.015710535758836575,-2.5923387456786885e-06
149,16.538039146973556,-0.0018659199624073096,0.015791318867565338,-1.3127171644917177e-05
150,17.04915372512241,-0.0019312602401887053,0.01574008588496456,-1.728090310361614e-05
151,17.095136434680704,-0.001937239570403546,0.015715554909977655,-2.6998187783642234e-07
152,16.976782696180045,-0.0019227588240767338,0.015740533115229004,-9.55275754379605e-06
153,17.092084397513588,-0.001939293630988186,0.015728297660266503,-7.3853360753161745e-06
154,16.81842952427677,-0.0019069035048494575,0.015759754189662325,-4.529092411017068e-06
155,16.847803583928467,-0.00190675890479717,0.01576169494446449,-1.4836660424104135e-05
156,16.91257925437997,-0.001929264599716327,0.015737675966023688,2.108020813486127e-05
157,17.007067759098213,-0.0019355631536857167,0.015737752515230487,3.3073787511659833e-06
158,17.052177764633782,-0.0019401598198854468,0.015738525981906455,-3.4701123760871606e-06
159,17.26530053822421,-0.001967082075046257,0.01570176760763501,7.24900888481885e-06
160,17.205104693314397,-0.0019618690986173875,0.015719345199165353,1.5889992634313989e-06
161,16.60179943904497,-0.0018861788001686558,0.01577096170999463,1.658218093572106e-05
162,16.91836036911797,-0.001933440118992697,0.015734882554113674,2.80975065583076e-05
163,16.99694755516672,-0.0019377353285783207,0.015732955859070693,1.3634041571867475e-05
164,16.686971371376444,-0.0019030708995854074,0.01574429945971375,4.060298049908084e-05
165,16.783115816809104,-0.0019189961245566311,0.015745124752933576,3.631300501211426e-05
166,16.72776320185579,-0.0019026693026155104,0.015754089365020433,1.994047043819315e-05
167,16.678828296251925,-0.0019007599618943143,0.015736311041673466,4.63455053278368e-05
168,16.779811996806274,-0.0019236592840519721,0.015734394432381567,5.349610172112533e-05
169,16.599072799591553,-0.0019079984332548046,0.015739797586147804,7.683072231093888e-05
170,17.110890536943035,-0.0019522750434390872,0.015712926171671242,1.9979668976870474e-05
171,16.51181310607455,-0.0018528404145638083,0.01578997174932951,-2.3938497862426023e-05
172,16.52378501018354,-0.0018572473066741117,0.015794025001946287,-2.431598600446212e-05
173,16.55330023290731,-0.0018561524267191282,0.015778138478827843,-2.0496862603809835e-05
174,16.45973405094973,-0.0018524691973370064,0.01579929461832351,-1.7857481354666008e-05
175,16.996679737587847,-0.0019333152561709253,0.015744813399223033,-3.202315610311866e-06
176,16.591123295421923,-0.0018867910984419337,0.015767854147486063,2.3213768864304048e-05
177,17.056094020668475,-0.0019360583925633634,0.01571972957762395,5.576623389893067e-06
178,17.023703204872,-0.0019372791756296819,0.015728295687348858,9.293672739672841e-06
179,17.22415944243266,-0.0019631954877689134,0.01570714824124626,8.657956200894962e-06
180,17.219472882029525,-0.0019610225806406065,0.01570595351007647,7.788672243334242e-06
181,17.12090065262082,-0.0019442899908548056,0.015712428008024488,5.5618208384593335e-06
182,17.11805950517492,-0.001944368582318623,0.015713867245756734,5.250040638911987e-06
183,16.93573040950847,-0.0019233015820509188,0.015744277096144864,-2.0626926149546962e-07
184,16.637753492794587,-0.0018906960484787515,0.01577294478161224,1.1385357288919411e-05
185,18.447315129951185,-0.002158253776425896,0.015570773358492343,6.357136873068932e-05
186,16.677826763422566,-0.0018951562457363404,0.01575135389583459,2.5306324831651057e-05
187,16.82848511332457,-0.001913154780752721,0.015741132560100454,1.8061459401217143e-05
188,17.069293612854104,-0.0019409571154330564,0.015728457940371067,1.5359127517617505e-06
189,16.903976603535185,-0.0019187003119211972,0.01575282404208475,-5.3939650657508584e-06
190,16.387671201198074,-0.0018411900242404854,0.015815518191529383,-2.832743403421642e-05
191,17.044368324134886,-0.0019318335560656063,0.015718779322988166,3.459349589397722e-06
192,16.66362400981846,-0.0018871468999648823,0.015751394644121175,1.7377114270191677e-05
193,16.97199807684047,-0.0019272335514655793,0.01574358358174673,-4.139920743903005e-06
194,17.095493072487095,-0.001941783356268464,0.01571380561639423,7.93556091776941e-06
195,17.065911789686375,-0.0019338286150867513,0.015709272336149376,8.484605791496186e-06
196,17.089224298778504,-0.0019439699452795493,0.01572110726376351,6.683790318880601e-06
197,16.74197336485569,-0.0018929960577321542,0.015752676847614198,2.696418641211923e-06
198,16.77590124573348,-0.0019004724776249008,0.01574254207998516,1.2930749202461761e-05
199,17.085309404673623,-0.0019431370367811044,0.015716752767576225,1.0339189725258775e-05
200,16.77734604879015,-0.0019003233547892028,0.01573939112157628,1.5020721116915233e-05
201,17.278355981177896,-0.0019674117157111454,0.01569203537809079,1.2406398876604451e-05
202,16.856923467015548,-0.0019100498186131864,0.015729424144182748,1.5431944718750706e-05
203,16.697527311858327,-0.0018874819895393557,0.015763333963454706,-2.088788831048575e-06
204,16.784179663537834,-0.0018994952129020286,0.015751010961603782,1.7871497769959832e-06
205,17.251391687679785,-0.001965677781701187,0.015716030205425,-3.2256960587925647e-06
206,16.734133349297515,-0.0018961583278842829,0.015755320161096445,7.348834751913329e-06
207,17.099459561002664,-0.0019408731652368616,0.015715067737681675,4.338266726350423e-06
208,16.461274885558876,-0.001847450815833195,0.015800318979444575,-2.6624154261893022e-05
209,17.301053309398977,-0.0019640971123853213,0.015693634018117263,-5.274518033800309e-07
210,16.853935264219793,-0.0019056543519089277,0.015753108399016415,-1.077860351625143e-05
211,17.188806171950773,-0.0019490120791871809,0.01570420633986163,1.7421005951831145e-07
212,17.22401486322431,-0.001958968469320113,0.015703462221914377,5.5552105953657685e-06
213,,,,
214,16.984512592690805,-0.0019250097100235318,0.015728196720947732,2.2940058963692375e-06
215,17.19638504742631,-0.0019571156900973097,0.01571915807743239,-2.8645256308266163e-06
216,17.037398461311994,-0.0019295953229784676,0.015731117677021587,-8.58573356480566e-06
217,17.217025115892945,-0.0019502104998857393,0.015701067493240704,-3.456625557194141e-06
218,17.059335325521324,-0.0019364514258396978,0.015710999356345866,1.279394717812075e-05
219,16.910449162670844,-0.0019160993446308411,0.015732403879486524,6.575597600806714e-06
220,17.2418315998186,-0.001957667912084422,0.01570086721630487,7.050839999603493e-07
221,,,,
222,17.369198379368726,-0.001975859443139617,0.01568100583233569,8.314101894876368e-06
223,17.306869054592873,-0.0019774037245236377,0.015700992553345033,1.1386042983646105e-05
224,16.873180108011276,-0.0019072384892099255,0.01575240590404649,-1.3314205695965416e-05
225,17.065251127125936,-0.001950833712193273,0.015723684377687893,2.1658470372045487e-05
226,16.80562958456208,-0.0019033789942985158,0.015739227335909947,1.1653043645321439e-05
227,17.323539164937298,-0.001971151018679089,0.015702200336772637,-3.917145191965421e-06
228,17.17589972197295,-0.0019469034603453409,0.01570923254130508,-3.6174440430605977e-06
229,16.83057111391417,-0.0019070146097641982,0.01576035765697472,-8.360633369657077e-06
230,17.085410385826158,-0.0019458492516348266,0.015718743807218143,1.2647636002305687e-05
231,17.148275349975385,-0.0019516139637186691,0.01571923159442236,2.7308947920052975e-06
232,17.03578671542962,-0.0019335890359696904,0.01571628101452182,1.0709734533886428e-05
233,17.166060309050145,-0.0019446392312992714,0.01570445503650513,-1.6004576423910358e-08
234,17.047503846181364,-0.001932356454456434,0.015726847947583493,-3.6599074764514464e-06
235,17.22598845275087,-0.0019572854266326307,0.015698712644951204,6.583476572706972e-06
236,17.278729914467945,-0.001964913780258559,0.015698215684213156,3.186230871379597e-06
237,17.14549158238065,-0.0019464834520228438,0.015721509862397717,-6.134108705235872e-06
238,17.32209283738107,-0.0019704328920939567,0.015692814157152284,3.5863362556644556e-06
239,16.93383522973067,-0.0019209736962997486,0.015728162597035134,1.0824135447318932e-05
240,16.52929490402186,-0.0018558426245514122,0.015787417776108995,-2.2218767255482953e-05
241,16.965702977374576,-0.00194099677118073,0.015725639078864036,3.383537032548996e-05
242,17.263611130487888,-0.0019620763171197984,0.0156988489169434,2.7603671415212666e-06
243,17.28151610436918,-0.001967385727474378,0.015695611228672583,8.349778229110004e-06
244,17.153563664302947,-0.001957045096331272,0.01572012632928165,8.579672043071678e-06
245,17.34260647829315,-0.0019794296474920656,0.015702448135981387,2.7793461841415287e-06
246,16.948599821115096,-0.0019224934368026658,0.015740877868711412,-2.157718783675402e-06
247,17.135846349850095,-0.00194424697823848,0.01571672036944516,-2.536245199143139e-06
248,17.049298352721628,-0.0019374738862734512,0.015744834512418867,-1.2153642084048897e-05
249,17.124384055806047,-0.0019405902213683202,0.015721904403261433,-9.203612706035593e-06
250,17.23294168013002,-0.001957492516716185,0.01570393826742595,3.470389241583185e-07
251,17.164462502164334,-0.0019459654750657478,0.01570625610548014,8.637750381387376e-07
252,16.83975550841666,-0.0019112261637095926,0.01574746280995344,6.482612079335495e-06
253,16.67566730850463,-0.001882081612451427,0.01575982543207244,-8.640644472842577e-07
254,16.825611715204435,-0.0018991276817361927,0.015728285036250404,9.098243429930429e-06
255,16.96427569347322,-0.001919337786006288,0.015728428083663856,-5.637431919340748e-07
256,16.740551601164036,-0.0018946812804963335,0.015762578972914134,-2.9689987332058403e-06
257,17.048773157272258,-0.0019309563724770789,0.015716639330580838,2.739740916542178e-06
258,17.293771672755557,-0.0019667228350316217,0.01568861844786692,9.872169546081564e-06
259,17.035890160317447,-0.001950398790775327,0.01572242989199575,3.054954963829207e-05
260,16.912717556618258,-0.0019099740251573632,0.015732793877154858,-3.534012110008658e-06
261,16.917334841636865,-0.0019164005007933729,0.01572905963823827,7.94975476626613e-06
262,17.2596824399423,-0.0019762155858961184,0.015711360428050762,1.4299721655872165e-05
263,16.905519674846865,-0.0019255433063443935,0.01574495794072416,1.1226117181529702e-05
264,17.266199909419804,-0.0019765661420055375,0.015713025253856705,1.1488854573362198e-05
265,17.074300145430197,-0.0019380010765473036,0.015716878329071256,5.715626197842164e-06
266,17.003711151076388,-0.0019417530740562798,0.01573211849793614,1.844108063680681e-05
267,17.219399942630925,-0.0019575920547073708,0.015703058119198702,5.177203264603589e-06
268,17.092183933207266,-0.0019488662309766606,0.015720771793989903,1.3462204614980234e-05
269,17.14322590891032,-0.0019541562943170697,0.015721117147430533,6.368499246947688e-06
270,16.984695991482745,-0.0019236624555564105,0.01572805438446986,3.545030595895806e-07
271,16.96685899924106,-0.0019219283885443697,0.015739206666351115,-6.791258890151636e-06
272,17.069960749026176,-0.0019330050671247346,0.01572061774675223,-3.742781685509228e-06
273,17.04697747576615,-0.001932702781337274,0.015728118466672835,-4.0940169496674235e-06
274,17.080400681579093,-0.0019355211518667912,0.015720051693627883,-2.497822643296975e-06
275,17.05453818714809,-0.0019322579067408345,0.01572227680314988,-1.8628709893303997e-06
276,17.010106743558453,-0.0019273415477916809,0.015728714801769697,-2.0210259422770264e-06
277,16.98082472653665,-0.001928754915939431,0.01574914277373651,-9.232648687214047e-06
278,17.054052921395737,-0.001929043298863704,0.015720819293859867,-5.255722276805656e-06
279,17.063720429771926,-0.0019350094672992704,0.015729847685482322,-6.967192643138288e-06
280,17.05346087548015,-0.0019362098904658937,0.015729573053436367,-1.978724795158272e-06
281,16.74644111334029,-0.0018956686706175078,0.015742975186348727,1.3792966268286622e-05
282,16.731798478394307,-0.001897645101421288,0.015753428436769315,1.1866420970818234e-05
283,16.990239576652435,-0.001935054843029838,0.015733949067061298,1.0684723855023184e-05
284,16.854044192880266,-0.0019219424632366377,0.01574093960117965,2.4060142629709052e-05
285,16.736246470934393,-0.0019013500218104044,0.015756162937869966,1.375960568592233e-05
286,16.989598256072938,-0.001931874887212217,0.01574605602539885,-4.401708646395485e-06
287,16.759455241157546,-0.001918771071527609,0.015738846461211816,4.814388540849246e-05
288,16.753597249514108,-0.0019186791220383967,0.015740284901813593,4.843855544998943e-05
289,16.972100837077523,-0.0019429074318581705,0.015727200559393445,3.3517866942325055e-05
290,16.711841696429126,-0.001898185667930848,0.015729421030388078,3.90627712854451e-05
291,16.564423567336142,-0.0018633659166029334,0.015785689773057325,-1.9512527673552164e-05
292,16.46959155886614,-0.0018541284210381041,0.015796161525103103,-1.546278647357891e-05
293,16.690072961550484,-0.00187493110538793,0.01575539960518626,-1.1726325427806978e-05
294,16.48454357616209,-0.0018577818255352933,0.015804751808209325,-2.1730295104667018e-05
295,16.661156511948537,-0.0018727113115466127,0.015764897312929373,-1.504385573330427e-05
296,16.468296452749996,-0.0018529391432305052,0.015802721007253797,-2.2558045296869333e-05
297,16.521270303172088,-0.0018556341800357165,0.015792364388259494,-2.455302730322139e-05
298,16.499183611906247,-0.0018495615284753713,0.01578796850030267,-2.3483235955545608e-05
299,16.49403340889481,-0.0018535373760803701,0.01579494802066701,-2.219879967505314e-05
